id,smarts,ni_ids
667,([#6:1].[#6:2]=[#6:3])>>[#6:1]-[#6:2]-[#6:3],['rule0198']
668,[#6:1]-[#6:2].[#8:3]>>[#6:1].[#6:2]-[#8:3],"['rule0085', 'rule0095', 'rule0182', 'rule0263']"
669,[#6:1]-[#8:2].[#6:3]-[#8:4].[#8:5].[#8:6]>>([#6:1].[#8:2]).([#6:3].[#8:4]).[#8:5]=[#8:6],['rule0575']
670,[#6:1]-[#7:2].[#8:3]=[#8:4]>>[#6:1]=[#7:2].[#8:3]-[#8:4],['rule0357']
671,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#8:8]>>[#6:7].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:8],['rule0582']
672,[#6:1]-[#6:2]-[#6:3](-[#6:4]-[#6:5])=[#6:6]-[#6:7]=[#6:8].[#8:9]>>([#6:1]=[#6:2].[#6:4]=[#6:5].[#6:8]-[#6:7]=[#6:6]-[#6:3]-[#8:9]),['rule0601']
673,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#7+:7]-[#8:8].[#8:9]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#7+0:7].[#8:8]=[#8:9],['rule0325']
674,([#8:1].[#6:2]=[#8:3]).[#8:4]-[#8:5]>>[#6:2]-[#8:1].[#8:3].[#8:4]=[#8:5],['rule0588']
675,[#8:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#8:6]:[#6:7]:1.[#8:8]=[#8:9]>>[#6:2]#[#8+:1].[#8:8]=[#6:7]-[#8:6]-[#6:5]:[#6:4]-[#6:3]-[#8:9],['rule1094']
676,[#6:1]-[#7:2].[#6:3]1:[#7:4]:[#6:5]:[#6:6]:[#7:7]:[#6:8]-1.[#8:9]>>[#6:3]1:[#6:8]-[#7:7]-[#6:6]:[#6:5]-[#7:4]-1.[#6:1]=[#8:9].[#7:2],['rule0440']
677,[#6:1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#8:9]=[#8:10]>>[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#6:1]=[#8:2].[#8:10].[#8:9],['rule0073']
678,[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5]=[#6:6]-[#6:7]=[#6:8]-[#6:9]-[#8:10].[#8:11]>>([#8:10].[#6:9]=[#6:8]-[#6:7]=[#6:6]-[#6:5]=[#6:4]-[#6:3]=[#6:2]-[#6:1]-[#8:11]),['rule0987']
679,[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5].[#8:6]>>[#6:5]-[#6:2]1-[#6:1]-[#6:3]-1-[#6:4]-[#8:6],['rule0611']
680,[#6:1]=[#7:2].[#8:3]-[#8:4]>>[#6:1]-[#7:2].[#8:3]=[#8:4],['rule0407']
681,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7]-[#8:8]>>[#6:1]1=[#6:2]-[#6:3]=[#6:4]-[#7+0:5]-[#6:6]-1.[#8:7]=[#8:8],['rule0271']
682,[#6:1]1:[#6:2]-[#7:3]-[#6:4]:[#6:5]-[#6:6]-1.[#6:7]=[#8:8]>>[#6:7]-[#8:8].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7:3]:[#6:2]-1,['rule0593']
683,[#6:1]#[#8+:2].[#8:3]=[#6:4]-[#8:5]-[#6:6]:[#6:7]-[#6:8]-[#8:9]>>[#8+0:2]-[#6:1]1:[#6:8]:[#6:7]:[#6:6]:[#8:5]:[#6:4]:1.[#8:3]=[#8:9],['rule1093']
684,([#7:1].[#6:2]1:[#6:3]:[#6:4]:[#7:5]:[#6:6]:1).[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1.[#8:13]=[#8:14]>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#7:1]-[#6:4]1-[#7:5]-[#6:6]:[#6:2]-[#6:3]-1-[#8:13].[#8:14],['rule0921']
685,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7]-[#6:8]1-[#6:9]:[#6:10]-[#6:11]=[#6:12]-[#6:13]-1-[#8:14]>>[#6:10]1:[#6:11]:[#6:12]:[#6:13]:[#6:8]:[#6:9]:1.[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:14]=[#8:7],['rule0447']
686,[#6:1].[#6:2]-[#6:3]>>[#6:2].[#6:1]-[#6:3],['rule0126']
687,[#6:1]1-[#6:2]-[#6:3]-[#6:4]=[#6:5]-[#6:6]-1>>([#6:1]=[#6:2].[#6:3]=[#6:4]-[#6:5]=[#6:6]),['rule0864']
688,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#7:8]>>[#6:7]-[#7:8].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1,['rule0135']
689,[#6:1]-[#16:2].[#6:3]-[#7:4].[#8:5]>>[#16:2].[#6:1]-[#7:4].[#6:3]-[#8:5],['rule0715']
690,[#16:1].[#16:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#16:1]-[#16:2].[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1,"['rule0294', 'rule1053']"
691,[#6:1].[#6:2]=[#6:3]-[#6:4]-[#6:5]-[#8:6].[#6:7]=[#6:8]-[#6:9]-[#6:10]-[#8:11]>>[#6:1]-[#6:10]-[#6:9]=[#6:8]-[#6:7]-[#6:5]-[#6:4]=[#6:3]-[#6:2].[#8:11].[#8:6],['rule1113']
692,[#6:1]=[#8:2].[#6:3]=[#8:4].[#7:5].[#8:6]-[#8:7]>>[#7:5]-[#6:1]-[#6:3]-[#8:4].[#8:2].[#8:6]=[#8:7],['rule1197']
693,([#6:1]-[#8:2].[#6:3]=[#8:4])>>([#6:1]=[#8:2].[#6:3]-[#8:4]),['rule0250']
694,[#6:1]=[#8:2].[#7:3].[#8:4]-[#15:5]>>[#6:1]-[#7:3].[#8:4].[#8:2]-[#15:5],"['rule0759', 'rule1161']"
695,[#6:1]-[#6:2]=[#6:3]-[#6:4].[#6:5]1:[#6:6]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1>>[#6:5]1=[#6:10]-[#7+0:9]-[#6:8]=[#6:7]-[#6:6]-1.[#6:1]=[#6:2]-[#6:3]=[#6:4],['rule0358']
696,[#6:1]-[#6:2](-[#8:3])-[#8:4].[#8:5]>>([#8:3].[#8:4]).[#6:1]=[#6:2]-[#8:5],['rule0608']
697,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#6:8].[#8:9]=[#8:10]>>[#6:7]1-[#6:8]-[#8:10]-1.[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:9],['rule0077']
698,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7]-[#16:8].[#8:9]-[#6:10]:[#6:11]-[#8:12]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#6:10]:[#6:11]-[#16:8]=[#8:7].[#8:12]=[#8:9],['rule0557']
699,[#16:1].[#6:2]-[#16:3]>>[#16:1]-[#16:3].[#6:2],['rule0359']
700,[#6:1]-[#8:2].[#6:3]1:[#6:4]-[#7:5]-[#6:6]:[#6:7]-[#7:8]-1>>[#6:1].[#6:3]1:[#7:8]:[#6:7]:[#6:6]:[#7:5]:[#6:4]-1.[#8:2],['rule0697']
701,[#6:1]-[#6:2].[#6:3]=[#8:4].[#8:5]>>[#6:1]-[#6:3]-[#8:4].[#6:2]-[#8:5],"['rule0248', 'rule0989']"
702,[#6:1]=[#8:2].[#8:3]-[#6:4](-[#8:5])-[#6:6]-[#6:7]-[#8:8]>>([#8:3].[#6:7]=[#8:8]).[#8:5]=[#6:4]-[#6:6]-[#6:1]-[#8:2],['rule0592']
703,[#6:1]=[#6:2].[#8:3]>>[#6:1]-[#6:2]-[#8:3],"['rule0020', 'rule0460']"
704,[#7:1]=[#6:2]-[#6:3]-[#6:4]-[#6:5]=[#7:6]>>[#6:3]1:[#6:4]:[#6:5]:[#7:1]:[#6:2]:1.[#7:6],['rule0948']
705,[#6:1]-[#6:2]-[#8:3]>>([#6:1].[#6:2]=[#8:3]),['rule0633']
706,[#6:1]-[#16:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#16:2].[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1,"['rule0143', 'rule1170']"
707,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]=[#6:8].[#8:9].[#8:10]>>[#6:7]-[#6:8].[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:10]=[#8:9],['rule0322']
708,[#6:1]-[#6:2]-[#8:3].[#6:4]=[#6:5]-[#6:6].[#8:7]=[#8:8]>>[#6:1]-[#8:7].[#6:6]=[#6:5]-[#6:4]-[#8:8].[#6:2]=[#8:3],['rule0901']
709,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#7+:7]-[#8:8]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#7+0:7].[#8:8],"['rule0297', 'rule0312']"
710,[#6:1].[#6:2]1=[#6:3]-[#7:4]-[#6:5]=[#6:6]-[#6:7]-1.[#8:8]=[#8:9]>>[#6:1]-[#8:8].[#6:2]1:[#6:7]:[#6:6]:[#6:5]:[#7+:4]:[#6:3]:1.[#8:9],['rule0004']
711,[#6:1]-[#6:2].[#8:3]=[#8:4]>>[#6:1]-[#8:3].[#6:2]=[#8:4],['rule0444']
712,[#6:1]-[#15:2].[#8:3]>>[#6:1].[#8:3]-[#15:2],['rule0552']
713,([#8:1].[#6:2]=[#6:3]-[#6:4]=[#8:5]).[#6:6]-[#8:7].[#6:8]=[#8:9].[#8:10]>>[#6:6]-[#6:8]-[#8:9].[#8:1]-[#6:2]-[#6:3]-[#6:4]-[#8:5].[#8:10]=[#8:7],['rule0499']
714,[#6:1]=[#6:2]-[#6:3].[#8:4]=[#8:5]>>[#6:3]=[#6:2]-[#6:1]-[#8:4]-[#8:5],['rule0131']
715,([#8:1].[#6:2]=[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]).[#8:9]-[#15:10]>>([#6:5]=[#6:6].[#6:7]=[#6:8].[#6:4]=[#6:3]-[#6:2].[#8:1]-[#15:10]).[#8:9],['rule0852']
716,[#6:1]-[#8:2].[#6:3]1:[#7:4]:[#6:5]:[#6:6]:[#7:7]:[#6:8]-1.[#8:9]>>[#6:1].[#6:3]1:[#6:8]-[#7:7]-[#6:6]:[#6:5]-[#7:4]-1.[#8:2]=[#8:9],['rule0217']
717,[#16:1].[#6:2]-[#6:3]>>([#6:2].[#6:3]-[#16+:1]),['rule1039']
718,[#6:1]1:[#6:2]:[#6:3]:[#7:4]:[#6:5]:[#7:6]:1.[#8:7]-[#6:8]1:[#6:9]:[#6:10]:[#6:11](-[#8:12]):[#6:13]:[#6:14]:1>>[#6:1]1-[#6:2]-[#6:3]-[#7:4]-[#6:5]-[#7:6]-1.[#8:12]=[#6:11]1-[#6:10]=[#6:9]-[#6:8](=[#8:7])-[#6:14]:[#6:13]-1,['rule0978']
719,[#6:1]-[#6:2](-[#16:3])=[#7:4]-[#8:5]>>[#6:1]-[#7:4]=[#6:2]=[#16:3].[#8:5],['rule0507']
720,([#8:1].[#6:2]=[#8:3])>>[#8:1]-[#6:2]-[#8:3],['rule0063']
721,[#6:1]-[Co-2:2].[#8:3]>>[#6:1]-[#8:3].[Co-3:2],['rule0770']
722,[#16:1].[#16:2].[#6:3]1:[#6:4]:[#7:5]:[#6:6]:[#6:7]:[#7:8]:1>>[#16:1]-[#16:2].[#6:3]1:[#6:4]-[#7:5]-[#6:6]:[#6:7]-[#7:8]-1,['rule1015']
723,[#8:1].[#8:2]=[#6:3]1-[#6:4]=[#6:5]-[#6:6](=[#8:7])-[#6:8]2-[#8:9]-[#6:10]-1-2>>[#8:2]-[#6:3]1:[#6:10]:[#6:8]:[#6:6](-[#8:7]):[#6:5]:[#6:4]:1.[#8:1]=[#8:9],['rule0916']
724,[#6:1]-[#6:2](-[#6:3])-[#8:4]-[#8:5]>>[#6:1]-[#8:4]-[#6:2]=[#6:3].[#8:5],['rule0670']
725,[#6:1]1:[#7:2]:[#6:3]:[#6:4]:[#7:5]:[#6:6]-1.[#6:7]=[#8:8].[#7:9].[#8:10]>>[#6:7]-[#7:9].[#6:1]1:[#6:6]-[#7:5]-[#6:4]:[#6:3]-[#7:2]-1.[#8:10]=[#8:8],['rule0648']
726,([#6:1]=[#6:2].[#6:3]=[#6:4]-[#6:5]-[#6:6]-[#6:7](-[#6:8])=[#6:9]-[#6:10]-[#8:11])>>[#6:1]-[#6:2]-[#6:5]1-[#6:6]2-[#6:3]-[#6:4]-1-[#6:7](=[#6:8])-[#6:9]-[#6:10]-2.[#8:11],['rule0674']
727,[#7:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1>>[#7:1]=[#6:2]1-[#6:3]-[#6:4]=[#6:5]-[#6:6]=[#6:7]-1,['rule0854']
728,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#8:7]=[#6:8]1-[#6:9]=[#6:10]-[#6:11](=[#8:12])-[#6:13]:[#6:14]-1>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:12]-[#6:11]1:[#6:10]:[#6:9]:[#6:8](-[#8:7]):[#6:14]:[#6:13]:1,['rule0531']
729,[#6:1]-[#7:2].[#8:3]>>[#6:1]=[#8:3].[#7:2],['rule0101']
730,[#6:1].[#6:2]-[#7:3].[#8:4]=[#8:5]>>[#6:1]-[#8:4].[#6:2]=[#7:3].[#8:5],['rule0693']
731,[#6:1]-[#8:2].[#7:3]:[#6:4]-[#7:5]>>[#6:1]-[#7:3]:[#6:4]=[#7:5].[#8:2],['rule1049']
732,[#7:1]-[#6:2]-[#8:3]>>([#7:1].[#6:2]=[#8:3]),['rule0370']
733,[#8:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5]=[#6:6]-[#6:7](=[#8:8])-[#8:9]>>[#8:9]-[#6:3]1:[#6:2]:[#6:7]:[#6:6]:[#6:5]:[#6:4]:1.[#8:1]=[#8:8],['rule1210']
734,[#6:1]-[#6:2].[#8:3]=[#8:4]>>[#6:1]=[#6:2].[#8:3]-[#8:4],['rule0109']
735,[#6:1].[#6:2]-[#16+:3].[#8:4]>>[#16+0:3].[#6:2].[#6:1]-[#8:4],['rule0252']
736,[#8:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5](=[#8:6])-[#6:7]-[#6:8]=[#8:9]>>[#8:6]-[#6:5]1:[#6:4]:[#6:3]:[#6:2]:[#6:8]:[#6:7]:1.[#8:1]=[#8:9],['rule0308']
737,[#6:1]-[#8:2]-[#6:3]-[#6:4]-[#8:5]>>[#6:1]-[#6:4]-[#6:3]=[#8:2].[#8:5],['rule0882']
738,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]1:[#6:8]:[#6:9]:[#6:10]:[#8:11]:[#6:12]:1.[#8:13].[#8:14]>>[#6:8]1-[#6:7]:[#6:12]-[#8:11]-[#6:10]-[#6:9]-1.[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:13]=[#8:14],['rule0957']
739,[#16:1].[#6:2].[#6:3]=[#8:4]>>[#6:2]-[#16+:1].[#6:3]-[#8:4],['rule0883']
740,([#8:1].[#8:2]).[#6:3]=[#6:4]-[#8:5]-[#15:6].[#8:7]-[#15:8]>>([#8:1]-[#15:6].[#8:2]-[#15:8]).[#6:3]-[#6:4]=[#8:5].[#8:7],['rule1086']
741,[#8:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5]-[#6:6]-[#8:7]>>[#6:5]=[#6:4]-[#6:3]=[#6:2]-[#8:1].[#6:6]=[#8:7],['rule1052']
742,([#6:1]-[#6:2].[#6:3]-[#6:4]=[#7+:5]).[#16:6]>>([#6:1].[#6:3]=[#6:4]-[#7+0:5]).[#6:2]-[#16+:6],['rule0974']
743,[#6:1]=[#6:2].[#8:3]-[#6:4]1:[#6:5]:[#6:6]:[#6:7](-[#8:8]):[#6:9]:[#6:10]:1>>[#6:1]-[#6:2].[#8:3]=[#6:4]1-[#6:10]=[#6:9]-[#6:7](=[#8:8])-[#6:6]=[#6:5]-1,['rule1162']
744,[#6:1]=[#6:2]-[#6:3]-[#8:4]-[#8:5]>>[#6:3]=[#6:2]-[#6:1].[#8:4]=[#8:5],['rule0132']
745,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]=[#8:8].[#8:9].[#8:10]>>[#6:7]-[#8:8].[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:10]=[#8:9],['rule0072']
746,[#6:1]-[#6:2]-[#8:3].[#8:4]>>[#6:1].[#6:2]=[#8:4].[#8:3],['rule0731']
747,[#16:1].[#16:2].[#8:3]=[#8:4]>>[#16:1]-[#16:2].[#8:3]-[#8:4],['rule0790']
748,([#6:1]-[#6:2](=[#8:3])-[#6:4]=[#6:5]-[#6:6](-[#6:7])-[#6:8]-[#6:9]-[#6:10].[#6:11]=[#6:12]-[#6:13]=[#6:14]-[#6:15])>>[#6:1]=[#6:2](-[#8:3])-[#6:4](-[#6:10]-[#6:9]=[#6:8]-[#6:6])-[#6:5]1-[#6:11]-[#6:12]-[#6:13]-[#6:14]-[#6:15]-1-[#6:7],['rule0929']
749,[#6:1]=[#6:2]-[#7:3]>>[#6:1]-[#6:2]=[#7:3],['rule0289']
750,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7].[#8:8]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:7]-[#8:8],['rule0410']
751,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]1:[#6:8]:[#6:9]:[#6:10]:[#7+:11]:[#6:12]:1.[#7:13].[#8:14]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#6:7]1=[#6:12]-[#7+0:11]-[#6:10]=[#6:9]-[#6:8]-1.[#7+:13]=[#8:14],['rule0335']
752,([#8:1].[#8:2]-[#6:3]-[#8:4]).[#6:5]1:[#6:6]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1>>([#8:2].[#8:1]-[#6:3]=[#8:4]).[#6:5]1=[#6:10]-[#7+0:9]-[#6:8]=[#6:7]-[#6:6]-1,['rule0471']
753,[#15:1].[#6:2]=[#8:3]>>[#8:3]-[#6:2]-[#15:1],['rule0828']
754,([#8:1].[#8:2]-[#15:3]-[#8:4]).[#8:5]>>([#8:2].[#8:1]-[#15:3]-[#8:5]).[#8:4],"['rule0604', 'rule0605']"
755,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#6:8]-[#8:9].[#8:10]=[#8:11]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:10].[#8:9]=[#6:8]-[#6:7]-[#8:11],['rule0944']
756,[#17:1].[#6:2]-[#16+:3]>>[#16+0:3].[#6:2]-[#17:1],['rule1124']
757,([#7:1].[#6:2]=[#8:3])>>[#7:1]-[#6:2]-[#8:3],['rule0371']
758,([#6:1]=[#6:2].[#6:3]=[#6:4]-[#6:5]=[#6:6])>>[#6:1]1-[#6:2]-[#6:3]-[#6:4]=[#6:5]-[#6:6]-1,['rule0865']
759,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]:[#6:8]-[#7+:9].[#8:10]=[#8:11]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#7+0:9].[#8:10]-[#6:7]:[#6:8]-[#8:11],['rule0178']
760,[#7:1]-[#6:2]-[#6:3]-[#8:4].[#8:5]>>[#6:3]-[#6:2]=[#8:5].[#7:1].[#8:4],['rule0783']
761,[#8:1].[#8:2]=[#6:3]1-[#6:4]=[#6:5]-[#6:6](=[#8:7])-[#6:8]=[#6:9]-1>>[#8:2]-[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#6:8]:[#6:9]:1.[#8:1]=[#8:7],['rule1203']
762,[#6:1]=[#8:2].[#7:3]>>[#6:1]-[#7+:3]-[#8:2],['rule0577']
763,[#6:1]=[#6:2]-[#6:3]-[#8:4].[#8:5]>>[#6:3]=[#6:2]-[#6:1]-[#8:5].[#8:4],"['rule0211', 'rule0212']"
764,[#16:1].[#6:2]-[#8:3]>>([#8:3].[#6:2]-[#16:1]),['rule0279']
765,[#8:1]=[#6:2]1-[#6:3]-[#6:4]-[#6:5]=[#6:6]-1>>[#6:4]=[#6:5]-[#6:6]=[#6:2]1-[#6:3]-[#8:1]-1,['rule1043']
766,[#6:1]=[#8:2].[#7:3]>>[#6:1]-[#7:3].[#8:2],['rule0100']
767,([#6:1]=[#8:2].[#6:3]-[#8:4]).[#6:5]1=[#6:6]-[#7:7]-[#6:8]=[#6:9]-[#6:10]-1>>[#6:1]-[#8:2]-[#6:3].[#6:5]1:[#6:10]:[#6:9]:[#6:8]:[#7+:7]:[#6:6]:1.[#8:4],['rule1082']
768,([#6:1]-[#7:2].[#6:3]-[#7:4]).[#8:5].[#8:6]-[#15:7]>>([#6:1]-[#7:4].[#6:3]-[#8:6]).[#7:2].[#8:5]-[#15:7],['rule0642']
769,[#6:1]=[#6:2]-[#8:3].[#8:4]>>[#6:1]-[#6:2]=[#8:4].[#8:3],"['rule0584', 'rule1090']"
770,[#6:1]-[#8:2]-[#8:3]>>([#8:3].[#6:1]=[#8:2]),['rule0811']
771,[#6:1]-[#8:2]-[#6:3]-[#6:4]-[#8:5].[#8:6]-[#8:7]>>[#6:1]-[#8:6].[#6:3]=[#8:2].[#6:4]=[#8:5].[#8:7],['rule0935']
772,[#16:1].[#6:2]=[#6:3]-[#6:4]-[#6:5]>>[#6:5]-[#16+:1].[#6:4]=[#6:3]-[#6:2],['rule0236']
773,[#17:1].[#6:2]=[#6:3]>>[#6:2]-[#6:3]-[#17:1],['rule0148']
774,[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#8:5]>>([#6:1]=[#6:2].[#6:3]=[#6:4]).[#8:5],['rule0867']
775,[#6:1]-[#7:2]-[#6:3]1(-[#8:4])-[#6:5]-[#7:6]=[#6:7]-[#7:8]=[#6:9]-1>>[#6:1]=[#7:2]-[#6:3]1:[#6:5]:[#7:6]:[#6:7]:[#7:8]:[#6:9]:1.[#8:4],['rule0892']
776,([#6:1]=[#6:2].[#6:3]=[#6:4].[#6:5]-[#6:6]=[#6:7]-[#6:8]-[#8:9])>>[#6:1]-[#6:2]-[#6:8](-[#6:3]-[#6:4])=[#6:7]-[#6:6]=[#6:5].[#8:9],['rule0827']
777,[#16:1].[#6:2]-[#16:3]>>[#16:3].[#6:2]-[#16:1],"['rule0176', 'rule0382', 'rule0383', 'rule0465', 'rule0466']"
778,[#16:1].[#6:2]-[#9:3]>>[#6:2]-[#16+:1].[#9:3],['rule1023']
779,[#6:1]-[#6:2]=[#8:3].[#7:4].[#8:5]>>[#7:4]-[#6:2]-[#6:1]-[#8:5].[#8:3],['rule0782']
780,([#6:1]-[#6:2]-[#6:3].[#6:4]1-[#6:5]-[#6:6]-1).[#16:7]>>([#6:1]-[#6:3].[#6:4]=[#6:5]-[#6:6]).[#6:2]-[#16+:7],['rule1182']
781,[#6:1]-[#16:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#6:9]=[#8:10]>>[#16:2].[#6:1]-[#6:9]-[#8:10].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1,"['rule0270', 'rule0707']"
782,[#6:1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#8:7]:[#6:8]:1.[#6:9]=[#8:10].[#8:11]>>[#6:1]-[#6:9]-[#8:10].[#6:4]1-[#6:3]:[#6:8]-[#8:7]-[#6:6]-[#6:5]-1.[#8:11]=[#8:2],['rule0323']
783,[#16:1].[#6:2].[#6:3]-[#6:4]>>([#6:3].[#6:4]).[#6:2]-[#16+:1],['rule0825']
784,[#6:1]1:[#6:2]-[#6:3]-[#7:4]-[#6:5]:[#6:6]-1.[#8:7]=[#8:8]>>[#6:1]1:[#6:2]:[#6:3]:[#7+:4]:[#6:5]:[#6:6]:1.[#8:7]-[#8:8],['rule0448']
785,[#6:1]#[#7:2].[#8:3]>>[#6:1]=[#7:2]-[#8:3],['rule0305']
786,([#6:1]=[#6:2]-[#6:3]=[#6:4].[#8:5]-[#8:6])>>[#8:5]-[#6:1]-[#6:2]=[#6:3]-[#6:4]-[#8:6],['rule0906']
787,[#16:1].[#6:2]-[#6:3]>>[#6:2].[#6:3]-[#16:1],"['rule0086', 'rule0275', 'rule0349', 'rule1073']"
788,[#6:1]=[#6:2]1-[#6:3]=[#6:4]-[#6:5]=[#7:6]-1.[#8:7].[#8:8]-[#15:9]>>[#6:3]1:[#6:2]:[#7:6]:[#6:5]:[#6:4]:1.[#6:1]=[#8:8].[#8:7]-[#15:9],['rule0919']
789,[#6:1]=[#6:2]-[#8:3]-[#15:4]-[#8:5].[#8:6]>>[#6:1]-[#6:2]=[#8:5].[#8:3]-[#15:4]-[#8:6],['rule1028']
790,[#6:1]=[#7:2].[#6:3]=[#8:4]>>[#6:3]=[#7:2].[#6:1]=[#8:4],['rule0805']
791,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]=[#7:8].[#8:9].[#8:10]>>([#7:8].[#8:10]=[#6:7]-[#8:9]).[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1,['rule0332']
792,[#6:1]-[#7:2].[#8:3].[#8:4]=[#8:5]>>[#6:1]=[#8:3].[#7:2].[#8:4]-[#8:5],"['rule0092', 'rule0113']"
793,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7].[#8:8]=[#6:9]1-[#6:10]-[#6:11]:[#6:12]-[#7:13]-1>>[#6:10]1:[#6:11]:[#6:12]:[#7:13]:[#6:9]:1.[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:7]=[#8:8],['rule0922']
794,[#6:1]-[#6:2]-[#8:3].[#6:4]1=[#6:5]-[#7:6]-[#6:7]=[#6:8]-[#6:9]-1.[#8:10]=[#8:11]>>[#6:1]-[#8:10].[#6:4]1:[#6:9]:[#6:8]:[#6:7]:[#7+:6]:[#6:5]:1.[#6:2]=[#8:3].[#8:11],"['rule0188', 'rule0959']"
